MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,AREA_1,AREA_2,AREA_3,AREA_4,AREA_5,AREA_6,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,DENS_1,DENS_2,DENS_3,DENS_4,DENS_5,DENS_6
"70688","722464",РУДАРЕ,RUDARE,КУРШУМЛИЈА,KURŠUMLIJA,0.00,7.02,10.05,0.16,0.00,0.00,0.00,177.30,0.00,0.00,0.00,0.00,0.00,25.27,0.00,0.00,0.00,0.00
"71188","743747",КОНИЧЕ,KONIČE,ТУТИН,TUTIN,0.00,0.00,0.00,0.04,12.95,0.00,0.00,0.00,0.00,0.00,232.77,0.00,0.00,0.00,0.00,0.00,17.98,0.00
"70645","718858",ДУЛЕНЕ,DULENE,КРАГУЈЕВАЦ,KRAGUJEVAC,0.00,1.26,23.97,0.43,0.00,0.00,0.00,151.79,0.10,0.00,0.00,0.00,0.00,120.17,0.00,0.00,0.00,0.00
"71242","746045",ТРБУШАНИ,TRBUŠANI,ЧАЧАК,ČAČAK,0.00,7.67,0.00,0.00,0.00,0.00,0.00,1922.09,0.00,0.00,0.00,0.00,0.00,250.55,0.00,0.00,0.00,0.00
"70904","731676",ШАЛУДОВАЦ,ŠALUDOVAC,ПАРАЋИН,PARAĆIN,0.00,5.73,5.73,0.00,0.00,0.00,0.00,358.01,0.00,0.00,0.00,0.00,0.00,62.43,0.00,0.00,0.00,0.00
"80071","800554",КРИВАЈА,KRIVAJA,БАЧКА ТОПОЛА,BAČKA TOPOLA,43.92,0.00,0.00,0.00,0.00,0.00,603.87,0.00,0.00,0.00,0.00,0.00,13.75,0.00,0.00,0.00,0.00,0.00
"80209","802123",БАНАТСКО ВЕЛИКО СЕЛО,BANATSKO VELIKO SELO,КИКИНДА,KIKINDA,43.89,0.00,0.00,0.00,0.00,0.00,2341.95,0.00,0.00,0.00,0.00,0.00,53.36,0.00,0.00,0.00,0.00,0.00
"80071","800627",ТОМИСЛАВЦИ,TOMISLAVCI,БАЧКА ТОПОЛА,BAČKA TOPOLA,9.66,0.00,0.00,0.00,0.00,0.00,500.29,0.00,0.00,0.00,0.00,0.00,51.77,0.00,0.00,0.00,0.00,0.00
"80071","800473",БАЧКА ТОПОЛА,BAČKA TOPOLA,БАЧКА ТОПОЛА,BAČKA TOPOLA,109.07,0.00,0.00,0.00,0.00,0.00,13476.48,0.00,0.00,0.00,0.00,0.00,123.56,0.00,0.00,0.00,0.00,0.00
"70629","718351",СУБЈЕЛ,SUBJEL,КОСЈЕРИЋ,KOSJERIĆ,0.00,1.69,6.43,0.23,0.00,0.00,0.00,0.00,164.88,0.00,0.00,0.00,0.00,0.00,25.64,0.00,0.00,0.00
"70599","716880",ГРИВАЦ,GRIVAC,КНИЋ,KNIĆ,0.00,9.91,0.00,0.00,0.00,0.00,0.00,344.90,0.00,0.00,0.00,0.00,0.00,34.80,0.00,0.00,0.00,0.00
"70629","718386",ШЕВРЉУГЕ,ŠEVRLJUGE,КОСЈЕРИЋ,KOSJERIĆ,0.00,1.76,3.22,0.00,0.00,0.00,0.00,228.75,26.39,0.00,0.00,0.00,0.00,130.25,8.20,0.00,0.00,0.00
"70297","705977",КАЦАБАЋ,KACABAĆ,БОЈНИК,BOJNIK,0.00,11.48,0.00,0.00,0.00,0.00,0.00,504.87,0.00,0.00,0.00,0.00,0.00,43.97,0.00,0.00,0.00,0.00
"70688","722570",ТАЧЕВАЦ,TAČEVAC,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,6.33,8.21,0.21,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00
"70874","730483",КРУШЕВО,KRUŠEVO,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,2.85,3.90,2.65,0.00,0.00,0.00,522.35,0.00,0.00,0.00,0.00,0.00,183.58,0.00,0.00,0.00
"70360","708909",ПРИЈЕЗДИЋ,PRIJEZDIĆ,ВАЉЕВО,VALJEVO,0.00,5.47,6.51,0.25,0.00,0.00,0.00,271.75,0.00,0.00,0.00,0.00,0.00,49.71,0.00,0.00,0.00,0.00
"70475","712965",ДОЊА КРУШЕВИЦА,DONJA KRUŠEVICA,ГОЛУБАЦ,GOLUBAC,3.00,2.18,0.00,0.00,0.00,0.00,283.03,0.00,0.00,0.00,0.00,0.00,94.35,0.00,0.00,0.00,0.00,0.00
"70602","717959",СТАРО КОРИТО,STARO KORITO,КЊАЖЕВАЦ,KNJAŽEVAC,0.00,2.36,6.56,0.51,0.00,0.00,0.00,5.67,13.96,0.69,0.00,0.00,0.00,2.40,2.13,1.35,0.00,0.00
"70696","722936",ЦЕРЕМОШЊА,CEREMOŠNJA,КУЧЕВО,KUČEVO,0.00,14.81,11.42,1.12,0.00,0.00,0.00,195.05,24.28,0.00,0.00,0.00,0.00,13.17,2.13,0.00,0.00,0.00
"70360","708984",СЕДЛАРИ,SEDLARI,ВАЉЕВО,VALJEVO,0.01,6.85,0.00,0.00,0.00,0.00,52.46,1298.23,0.00,0.00,0.00,0.00,4196.63,189.50,0.00,0.00,0.00,0.00
"70831","728209",ЂУРЂЕВАЦ,ĐURĐEVAC,МИОНИЦА,MIONICA,4.11,4.46,0.00,0.00,0.00,0.00,0.00,199.43,0.00,0.00,0.00,0.00,0.00,44.73,0.00,0.00,0.00,0.00
"70033","701483",ВУКОСАВЦИ,VUKOSAVCI,АРАНЂЕЛОВАЦ,ARANĐELOVAC,0.00,16.45,1.22,0.00,0.00,0.00,0.00,286.81,0.00,0.00,0.00,0.00,0.00,17.43,0.00,0.00,0.00,0.00
"70831","728179",ГУЊИЦА,GUNJICA,МИОНИЦА,MIONICA,0.01,4.39,0.21,0.00,0.00,0.00,7.32,93.25,0.00,0.00,0.00,0.00,835.09,21.25,0.00,0.00,0.00,0.00
"70483","713490",ЛЕУШИЋИ,LEUŠIĆI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,4.69,3.59,0.00,0.00,0.00,0.00,122.93,0.00,0.00,0.00,0.00,0.00,26.21,0.00,0.00,0.00,0.00
"70556","715557",ВЕЛИКИ ЈАСЕНОВАЦ,VELIKI JASENOVAC,ЗАЈЕЧАР,ZAJEČAR,4.70,10.65,0.00,0.00,0.00,0.00,13.03,264.38,0.00,0.00,0.00,0.00,2.77,24.83,0.00,0.00,0.00,0.00
"70980","735019",ОСОЈЕ,OSOJE,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,4.67,3.80,0.53,0.00,0.00,0.00,0.00,437.15,0.00,0.00,0.00,0.00,0.00,115.10,0.00,0.00
"71137","741329",МАСУРИЦА,MASURICA,СУРДУЛИЦА,SURDULICA,0.00,2.36,7.31,3.50,3.05,0.00,0.00,29.30,1126.95,0.00,0.00,0.00,0.00,12.44,154.11,0.00,0.00,0.00
"70432","712272",УРМАНИЦА,URMANICA,ВРАЊЕ,VRANJE,0.00,0.00,1.79,0.94,0.00,0.00,0.00,0.00,11.32,5.76,0.00,0.00,0.00,0.00,6.33,6.11,0.00,0.00
"70432","712299",УШЕВЦЕ,UŠEVCE,ВРАЊЕ,VRANJE,0.00,0.00,4.58,0.02,0.00,0.00,0.00,0.00,112.09,0.35,0.00,0.00,0.00,0.00,24.45,17.82,0.00,0.00
"70416","710407",ЛЕПЕНИЦА,LEPENICA,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,6.30,0.70,0.00,0.00,0.00,0.00,761.86,0.00,0.00,0.00,0.00,0.00,120.98,0.00,0.00,0.00,0.00
"70432","712108",СТАНЦЕ,STANCE,ВРАЊЕ,VRANJE,0.00,0.00,3.42,1.29,0.35,0.00,0.00,0.00,54.28,21.98,4.88,0.00,0.00,0.00,15.86,16.99,13.87,0.00
"70416","710148",БРЕСТОВО,BRESTOVO,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,0.00,3.48,0.83,0.23,0.00,0.00,0.00,94.77,0.00,0.00,0.00,0.00,0.00,27.22,0.00,0.00,0.00
"71137","741302",ЛЕСКОВА БАРА,LESKOVA BARA,СУРДУЛИЦА,SURDULICA,0.00,0.00,2.06,1.64,0.07,0.00,0.00,0.00,51.50,43.70,2.14,0.00,0.00,0.00,24.98,26.65,28.60,0.00
"70815","727695",СТАРА БАЊА,STARA BANJA,МЕДВЕЂА,MEDVEĐA,0.00,0.00,2.27,8.50,1.08,0.00,0.00,0.00,5.80,19.93,1.22,0.00,0.00,0.00,2.56,2.35,1.13,0.00
"70432","711896",ОШТРА ГЛАВА,OŠTRA GLAVA,ВРАЊЕ,VRANJE,0.00,0.00,3.71,0.93,0.00,0.00,0.00,0.00,26.64,7.10,0.00,0.00,0.00,0.00,7.18,7.60,0.00,0.00
"70416","710261",ЗЕБИНЦЕ,ZEBINCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,0.16,5.76,4.82,0.85,0.00,0.00,0.99,29.31,25.03,5.69,0.00,0.00,6.22,5.09,5.20,6.66,0.00
"71226","746711",ЧУКА,ČUKA,ЦРНА ТРАВА,CRNA TRAVA,0.00,0.00,0.00,0.00,4.26,0.00,0.00,0.00,0.00,0.00,10.55,0.00,0.00,0.00,0.00,0.00,2.47,0.00
"71226","745073",МЛАЧИШТЕ,MLAČIŠTE,ЦРНА ТРАВА,CRNA TRAVA,0.00,0.00,0.00,0.85,14.90,0.10,0.00,0.00,0.00,0.83,15.08,0.19,0.00,0.00,0.00,0.97,1.01,1.82
"70416","710423",ЉУТЕЖ,LJUTEŽ,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,0.35,3.66,4.74,0.00,0.00,0.00,6.37,54.43,70.04,0.00,0.00,0.00,18.21,14.85,14.79,0.00,0.00
"70416","710466",МРТВИЦА,MRTVICA,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,2.84,3.91,3.09,2.37,0.00,0.00,219.57,59.17,0.00,0.00,0.00,0.00,77.19,15.14,0.00,0.00,0.00
"70416","710288",ЈАСТРЕБАЦ,JASTREBAC,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,0.41,6.52,6.73,2.99,0.00,0.00,2.91,43.23,45.22,18.70,0.00,0.00,7.17,6.63,6.72,6.26,0.00
"70173","704458",МЛАДЕНОВАЦ (ВАРОШ),MLADENOVAC (VAROŠ),МЛАДЕНОВАЦ,MLADENOVAC,11.37,0.00,0.00,0.00,0.00,0.00,23330.49,0.00,0.00,0.00,0.00,0.00,2052.74,0.00,0.00,0.00,0.00,0.00
"70696","722782",КУЧЕВО,KUČEVO,КУЧЕВО,KUČEVO,7.49,20.92,1.39,0.00,0.00,0.00,3399.87,150.00,0.00,0.00,0.00,0.00,453.91,7.17,0.00,0.00,0.00,0.00
"70165","704148",МИРОСАЉЦИ,MIROSALJCI,ЛАЗАРЕВАЦ,LAZAREVAC,14.43,0.68,0.00,0.00,0.00,0.00,1383.31,105.48,0.00,0.00,0.00,0.00,95.84,154.15,0.00,0.00,0.00,0.00
"70726","723894",ВУЧЈЕ,VUČJE,ЛЕСКОВАЦ,LESKOVAC,0.00,7.04,11.03,12.20,7.58,0.00,0.00,2703.04,15.09,0.00,0.00,0.00,0.00,383.80,1.37,0.00,0.00,0.00
"70432","711292",ВЛАСЕ,VLASE,ВРАЊЕ,VRANJE,0.00,0.10,6.95,0.01,0.00,0.00,0.00,0.00,321.05,0.03,0.00,0.00,0.00,0.00,46.22,2.20,0.00,0.00
"71137","741400",СУРДУЛИЦА,SURDULICA,СУРДУЛИЦА,SURDULICA,0.00,2.94,5.60,0.02,0.00,0.00,0.00,6694.75,3661.54,0.00,0.00,0.00,0.00,2273.46,653.87,0.00,0.00,0.00
"70416","710555",РЕПИНЦЕ,REPINCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,3.14,1.04,0.00,0.00,0.00,0.00,816.89,11.88,0.00,0.00,0.00,0.00,259.86,11.43,0.00,0.00,0.00
"70416","710580",СОЛАЧКА СЕНА,SOLAČKA SENA,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,0.00,1.03,5.01,0.05,0.00,0.00,0.00,12.21,55.32,1.44,0.00,0.00,0.00,11.83,11.04,30.72,0.00
"71137","741078",БИТВРЂА,BITVRĐA,СУРДУЛИЦА,SURDULICA,0.00,0.00,0.46,3.00,11.28,0.38,0.00,0.00,0.00,11.35,0.00,0.02,0.00,0.00,0.00,3.78,0.00,0.05
"70416","710156",ВЛАДИЧИН ХАН,VLADIČIN HAN,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,4.33,0.00,0.00,0.00,0.00,0.00,7460.81,0.00,0.00,0.00,0.00,0.00,1721.95,0.00,0.00,0.00,0.00
"71137","741205",ДУГИ ДЕЛ,DUGI DEL,СУРДУЛИЦА,SURDULICA,0.00,0.00,1.73,0.02,0.00,0.00,0.00,0.00,0.00,6.42,0.00,0.00,0.00,0.00,0.00,304.11,0.00,0.00
"70432","711403",ГРАДЊА,GRADNJA,ВРАЊЕ,VRANJE,0.00,0.02,8.35,0.15,0.00,0.00,0.00,7.17,180.73,0.80,0.00,0.00,0.00,419.58,21.65,5.21,0.00,0.00
"70416","710504",ПРЕКОДОЛЦЕ,PREKODOLCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,6.33,0.08,0.00,0.00,0.00,0.00,1548.84,0.00,0.00,0.00,0.00,0.00,244.57,0.00,0.00,0.00,0.00
"70416","710253",ЖИТОРАЂЕ,ŽITORAĐE,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,7.21,0.24,0.00,0.00,0.00,0.00,1308.20,0.00,0.00,0.00,0.00,0.00,181.53,0.00,0.00,0.00,0.00
"70416","710300",КАЛИМАНЦЕ,KALIMANCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,0.00,1.21,0.09,0.00,0.00,0.00,0.00,96.63,0.00,0.00,0.00,0.00,0.00,80.17,0.00,0.00,0.00,0.00
"71005","736465",ЛИПОВАЦ,LIPOVAC,РАЖАЊ,RAŽANJ,0.21,4.08,0.00,0.00,0.00,0.00,0.00,226.75,0.00,0.00,0.00,0.00,0.00,55.51,0.00,0.00,0.00,0.00
"70025","700690",БОВАН,BOVAN,АЛЕКСИНАЦ,ALEKSINAC,0.12,21.33,3.51,0.01,0.00,0.00,0.00,451.78,0.00,0.00,0.00,0.00,0.00,21.19,0.00,0.00,0.00,0.00
"71170","742694",ВЕЛИКА ДРЕНОВА,VELIKA DRENOVA,ТРСТЕНИК,TRSTENIK,14.23,6.36,0.00,0.00,0.00,0.00,2190.58,0.00,0.00,0.00,0.00,0.00,153.92,0.00,0.00,0.00,0.00,0.00
"70653","720232",ТОЛИШНИЦА,TOLIŠNICA,КРАЉЕВО,KRALJEVO,0.00,0.05,12.22,19.20,24.40,0.69,0.00,0.36,41.32,66.07,83.84,2.15,0.00,6.63,3.38,3.44,3.44,3.14
"70564","716278",ЛИСА,LISA,ИВАЊИЦА,IVANJICA,0.00,0.17,29.68,8.29,0.00,0.00,0.00,5.75,687.12,191.19,0.00,0.00,0.00,33.39,23.15,23.06,0.00,0.00
"71129","740993",ТРУБАРЕВАЦ,TRUBAREVAC,СОКОБАЊА,SOKOBANJA,0.00,20.09,2.39,0.00,0.00,0.00,0.00,470.48,0.00,0.00,0.00,0.00,0.00,23.42,0.00,0.00,0.00,0.00
"71129","740764",БЛЕНДИЈА,BLENDIJA,СОКОБАЊА,SOKOBANJA,0.00,8.80,4.70,2.44,0.43,0.00,0.00,259.64,0.00,0.00,0.00,0.00,0.00,29.52,0.00,0.00,0.00,0.00
"71129","740977",СОКОБАЊА,SOKOBANJA,СОКОБАЊА,SOKOBANJA,0.00,20.28,10.23,4.17,0.20,0.00,0.00,7339.13,9.96,0.00,0.00,0.00,0.00,361.81,0.97,0.00,0.00,0.00
"71170","743054",РАЈИНАЦ,RAJINAC,ТРСТЕНИК,TRSTENIK,0.00,5.81,12.09,0.07,0.00,0.00,0.00,41.14,84.49,0.56,0.00,0.00,0.00,7.09,6.99,7.47,0.00,0.00
"70653","720313",ШУМАРИЦЕ,ŠUMARICE,КРАЉЕВО,KRALJEVO,0.59,4.51,0.00,0.00,0.00,0.00,336.74,160.58,0.00,0.00,0.00,0.00,567.73,35.64,0.00,0.00,0.00,0.00
"70068","702749",ПРИДОЛИ,PRIDOLI,БАЈИНА БАШТА,BAJINA BAŠTA,0.00,3.64,5.45,0.36,0.00,0.00,0.00,268.28,0.00,0.00,0.00,0.00,0.00,73.62,0.00,0.00,0.00,0.00
"70556","715565",ВРАЖОГРНАЦ,VRAŽOGRNAC,ЗАЈЕЧАР,ZAJEČAR,23.55,4.43,0.00,0.00,0.00,0.00,1046.75,0.00,0.00,0.00,0.00,0.00,44.44,0.00,0.00,0.00,0.00,0.00
"70556","715921",ХАЛОВО,HALOVO,ЗАЈЕЧАР,ZAJEČAR,3.33,21.48,0.00,0.00,0.00,0.00,190.96,454.98,0.00,0.00,0.00,0.00,57.40,21.18,0.00,0.00,0.00,0.00
"70742","726168",ТУРИЦА,TURICA,ЛУЧАНИ,LUČANI,0.00,9.13,2.08,0.00,0.00,0.00,0.00,484.52,0.00,0.00,0.00,0.00,0.00,53.06,0.00,0.00,0.00,0.00
"70904","731404",ДОЊЕ ВИДОВО,DONJE VIDOVO,ПАРАЋИН,PARAĆIN,11.69,0.00,0.00,0.00,0.00,0.00,1627.21,0.00,0.00,0.00,0.00,0.00,139.16,0.00,0.00,0.00,0.00,0.00
"70653","719943",ОБРВА,OBRVA,КРАЉЕВО,KRALJEVO,0.10,10.70,0.00,0.00,0.00,0.00,0.00,650.80,0.00,0.00,0.00,0.00,0.00,60.85,0.00,0.00,0.00,0.00
"70599","716804",БОРАЧ,BORAČ,КНИЋ,KNIĆ,0.00,20.63,9.87,0.00,0.00,0.00,0.00,525.44,0.00,0.00,0.00,0.00,0.00,25.46,0.00,0.00,0.00,0.00
"70556","715859",ПЛАНИНИЦА,PLANINICA,ЗАЈЕЧАР,ZAJEČAR,0.00,25.78,0.00,0.00,0.00,0.00,0.00,192.46,0.00,0.00,0.00,0.00,0.00,7.47,0.00,0.00,0.00,0.00
"70653","719633",ЗАМЧАЊЕ,ZAMČANJE,КРАЉЕВО,KRALJEVO,0.00,9.47,10.47,4.18,2.47,0.00,0.00,7.57,7.94,2.93,1.94,0.00,0.00,0.80,0.76,0.70,0.79,0.00
"70670","721077",КОЊУХ,KONJUH,КРУШЕВАЦ,KRUŠEVAC,5.99,5.14,0.00,0.00,0.00,0.00,628.02,354.34,0.00,0.00,0.00,0.00,104.79,68.99,0.00,0.00,0.00,0.00
"70653","719587",ДРАКЧИЋИ,DRAKČIĆI,КРАЉЕВО,KRALJEVO,0.00,6.04,0.00,0.00,0.00,0.00,0.00,564.19,0.00,0.00,0.00,0.00,0.00,93.36,0.00,0.00,0.00,0.00
"71200","744484",СУПСКА,SUPSKA,ЋУПРИЈА,ĆUPRIJA,14.28,1.08,0.00,0.00,0.00,0.00,1274.63,0.00,0.00,0.00,0.00,0.00,89.28,0.00,0.00,0.00,0.00,0.00
"70068","702811",ЦЕРЈЕ,CERJE,БАЈИНА БАШТА,BAJINA BAŠTA,0.00,0.63,8.57,0.95,0.00,0.00,0.00,6.46,88.54,9.69,0.00,0.00,0.00,10.24,10.33,10.22,0.00,0.00
"70599","716782",БЕЧЕВИЦА,BEČEVICA,КНИЋ,KNIĆ,0.00,8.20,3.01,0.00,0.00,0.00,0.00,254.72,1.24,0.00,0.00,0.00,0.00,31.06,0.41,0.00,0.00,0.00
"70599","717142",ЧЕСТИН,ČESTIN,КНИЋ,KNIĆ,0.00,18.81,10.86,0.00,0.00,0.00,0.00,566.48,0.32,0.00,0.00,0.00,0.00,30.11,0.03,0.00,0.00,0.00
"71030","737887",ЦИКОТ,CIKOT,РЕКОВАЦ,REKOVAC,0.00,11.19,0.00,0.00,0.00,0.00,0.00,177.83,0.00,0.00,0.00,0.00,0.00,15.89,0.00,0.00,0.00,0.00
"70319","706396",САВИНАЦ,SAVINAC,БОЉЕВАЦ,BOLJEVAC,1.09,8.05,0.00,0.00,0.00,0.00,15.31,243.92,0.00,0.00,0.00,0.00,13.98,30.30,0.00,0.00,0.00,0.00
"71145","741892",УЖИЦЕ,UŽICE,УЖИЦЕ,UŽICE,0.00,8.10,12.32,0.00,0.00,0.00,0.00,36320.95,13099.86,0.00,0.00,0.00,0.00,4481.47,1063.00,0.00,0.00,0.00
"70734","725749",ФИЛИПОВИЋИ,FILIPOVIĆI,ЛОЗНИЦА,LOZNICA,1.94,1.53,0.00,0.00,0.00,0.00,0.00,123.99,0.00,0.00,0.00,0.00,0.00,81.15,0.00,0.00,0.00,0.00
"70734","725293",ГОРЊА КОВИЉАЧА,GORNJA KOVILJAČA,ЛОЗНИЦА,LOZNICA,3.12,2.10,0.67,0.00,0.00,0.00,510.16,0.00,0.00,0.00,0.00,0.00,163.29,0.00,0.00,0.00,0.00,0.00
"71153","742244",ШУМЕ,ŠUME,ТОПОЛА,TOPOLA,5.89,4.87,0.00,0.00,0.00,0.00,231.51,241.03,0.00,0.00,0.00,0.00,39.33,49.51,0.00,0.00,0.00,0.00
"71048","738271",МЕЂУРЕЧ,MEĐUREČ,ЈАГОДИНА,JAGODINA,5.10,2.54,0.00,0.00,0.00,0.00,389.36,0.32,0.00,0.00,0.00,0.00,76.36,0.13,0.00,0.00,0.00,0.00
"70068","702668",МАЛА РЕКА,MALA REKA,БАЈИНА БАШТА,BAJINA BAŠTA,0.00,4.90,5.98,4.66,6.77,0.00,0.00,63.77,0.00,4.37,331.01,0.00,0.00,13.01,0.00,0.94,48.89,0.00
"71242","745863",ОСТРА,OSTRA,ЧАЧАК,ČAČAK,0.00,16.77,7.00,0.22,0.00,0.00,0.00,896.58,0.00,0.00,0.00,0.00,0.00,53.47,0.00,0.00,0.00,0.00
"71242","745600",ГОРЊА ТРЕПЧА,GORNJA TREPČA,ЧАЧАК,ČAČAK,0.00,5.46,5.90,0.00,0.00,0.00,0.00,543.03,0.00,0.00,0.00,0.00,0.00,99.48,0.00,0.00,0.00,0.00
"70904","731323",БУСИЛОВАЦ,BUSILOVAC,ПАРАЋИН,PARAĆIN,1.91,8.30,0.00,0.00,0.00,0.00,569.32,271.42,0.00,0.00,0.00,0.00,297.50,32.70,0.00,0.00,0.00,0.00
"71145","741817",ПОТПЕЋЕ,POTPEĆE,УЖИЦЕ,UŽICE,0.00,2.39,3.21,0.09,0.00,0.00,0.00,497.03,0.00,0.00,0.00,0.00,0.00,207.86,0.00,0.00,0.00,0.00
"70718","723339",КРИВАЧА,KRIVAČA,ЛЕБАНЕ,LEBANE,0.00,6.54,0.00,0.00,0.00,0.00,0.00,630.31,0.00,0.00,0.00,0.00,0.00,96.33,0.00,0.00,0.00,0.00
"70718","723215",ВЕЛИКО ВОЈЛОВЦЕ,VELIKO VOJLOVCE,ЛЕБАНЕ,LEBANE,0.00,6.32,0.00,0.00,0.00,0.00,0.00,308.49,0.00,0.00,0.00,0.00,0.00,48.82,0.00,0.00,0.00,0.00
"70726","724289",ДРЋЕВАЦ,DRĆEVAC,ЛЕСКОВАЦ,LESKOVAC,0.00,6.75,0.00,0.00,0.00,0.00,0.00,219.81,0.00,0.00,0.00,0.00,0.00,32.58,0.00,0.00,0.00,0.00
"71188","743461",ГУРДИЈЕЉЕ,GURDIJELJE,ТУТИН,TUTIN,0.00,0.00,0.00,0.15,4.65,0.00,0.00,0.00,0.00,2.74,97.02,0.00,0.00,0.00,0.00,18.72,20.87,0.00
"70998","736384",ШЕВИШ,ŠEVIŠ,ПРОКУПЉЕ,PROKUPLJE,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,14.41,0.00,0.00,0.00,0.00,0.00,24.84,0.00,0.00,0.00
"71021","737089",ДРАГАНИЋИ,DRAGANIĆI,РАШКА,RAŠKA,0.00,2.20,4.15,0.00,0.00,0.00,0.00,315.61,0.00,0.00,0.00,0.00,0.00,143.63,0.00,0.00,0.00,0.00
"70980","734870",МАТАРУГЕ,MATARUGE,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.03,2.85,2.76,0.00,0.00,0.00,0.28,58.97,62.99,0.00,0.00,0.00,10.73,20.67,22.78,0.00
"71285","729477",ПРВА КУТИНА,PRVA KUTINA,НИШКА БАЊА,NIŠKA BANJA,0.00,6.32,0.07,0.00,0.00,0.00,0.00,955.95,0.00,0.00,0.00,0.00,0.00,151.34,0.00,0.00,0.00,0.00
"70262","705268",ГОРЊА ДРАГУША,GORNJA DRAGUŠA,БЛАЦЕ,BLACE,0.00,4.35,0.00,0.00,0.00,0.00,0.00,136.55,0.00,0.00,0.00,0.00,0.00,31.41,0.00,0.00,0.00,0.00
"71234","745278",МАЧКАТ,MAČKAT,ЧАЈЕТИНА,ČAJETINA,0.00,0.00,10.16,0.59,0.00,0.00,0.00,0.00,858.67,0.00,0.00,0.00,0.00,0.00,84.48,0.00,0.00,0.00
"71030","737810",РЕКОВАЦ,REKOVAC,РЕКОВАЦ,REKOVAC,0.00,13.52,1.28,0.00,0.00,0.00,0.00,1441.51,0.00,0.00,0.00,0.00,0.00,106.59,0.00,0.00,0.00,0.00
"70980","734438",БРОДАРЕВО,BRODAREVO,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.27,4.89,0.99,0.42,0.00,0.00,263.90,1466.86,0.00,0.00,0.00,0.00,971.49,300.19,0.00,0.00,0.00
"70688","722545",СЕЛОВА,SELOVA,КУРШУМЛИЈА,KURŠUMLIJA,0.00,1.07,7.48,2.05,0.09,0.00,0.00,47.38,21.68,0.00,0.03,0.00,0.00,44.09,2.90,0.00,0.33,0.00
"70971","734047",БУЧЈЕ,BUČJE,ПРИБОЈ,PRIBOJ,0.00,0.00,3.04,6.73,12.29,0.00,0.00,0.00,0.00,114.08,0.00,0.00,0.00,0.00,0.00,16.95,0.00,0.00
"70025","701076",КРУШЈЕ,KRUŠJE,АЛЕКСИНАЦ,ALEKSINAC,0.03,5.12,0.00,0.00,0.00,0.00,0.00,264.32,0.00,0.00,0.00,0.00,0.00,51.58,0.00,0.00,0.00,0.00
"70955","733466",ПРИЛИПАЦ,PRILIPAC,ПОЖЕГА,POŽEGA,0.00,3.15,0.64,0.00,0.00,0.00,0.00,278.24,0.00,0.00,0.00,0.00,0.00,88.24,0.00,0.00,0.00,0.00
"80357","803553",ЖАРКОВАЦ,ŽARKOVAC,РУМА,RUMA,33.91,0.00,0.00,0.00,0.00,0.00,850.45,0.00,0.00,0.00,0.00,0.00,25.08,0.00,0.00,0.00,0.00,0.00
"80403","804169",КУЗМИН,KUZMIN,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,58.93,0.00,0.00,0.00,0.00,0.00,2839.58,0.00,0.00,0.00,0.00,0.00,48.19,0.00,0.00,0.00,0.00,0.00
"80187","801887",ДОБРОДОЛ,DOBRODOL,ИРИГ,IRIG,4.26,0.00,0.00,0.00,0.00,0.00,99.46,0.00,0.00,0.00,0.00,0.00,23.37,0.00,0.00,0.00,0.00,0.00
"80292","802913",ОПОВО,OPOVO,ОПОВО,OPOVO,49.31,0.00,0.00,0.00,0.00,0.00,4345.85,0.00,0.00,0.00,0.00,0.00,88.14,0.00,0.00,0.00,0.00,0.00
"71145","741787",ПЕАР,PEAR,УЖИЦЕ,UŽICE,0.00,0.00,2.38,11.43,0.00,0.00,0.00,0.00,0.00,353.91,0.00,0.00,0.00,0.00,0.00,30.97,0.00,0.00
"71269","746576",ТАБАНОВИЋ,TABANOVIĆ,ШАБАЦ,ŠABAC,18.74,0.00,0.00,0.00,0.00,0.00,1234.66,0.00,0.00,0.00,0.00,0.00,65.87,0.00,0.00,0.00,0.00,0.00
